4.92e+05,-21.299,0.18202,8.6924,26.367,-17.279,187.46,-1.2076,0.93766,1.316,0.43064,0.48165,0.70077,0.30247
4.9201e+05,-19.613,3.402,5.2475,-34.118,0.84544,193.1,-1.1189,0.93202,1.3333,0.42024,0.49858,0.69026,0.31361
4.9203e+05,-18.514,1.0807,3.5365,10.037,1.7214,193.12,-1.0359,0.86065,1.3664,0.40627,0.51806,0.68104,0.32053
4.9205e+05,-17.98,5.9833,1.7596,20.842,-13.662,194.82,-0.99123,0.88272,1.3451,0.39311,0.53868,0.67039,0.32537
4.9206e+05,-13.32,7.7176,0.46205,18.231,-17.394,177.83,-0.90262,0.88244,1.3734,0.3809,0.55783,0.65962,0.3296
4.9208e+05,-10.669,11.596,0.78035,25.838,-31.212,159.37,-0.83639,0.75632,1.4168,0.37001,0.57619,0.64914,0.33123
4.9209e+05,-6.2713,10.396,1.1617,38.04,-35.855,135.75,-0.7919,0.84926,1.4127,0.35916,0.59333,0.64018,0.33036
4.9211e+05,-3.2102,10.543,2.6878,45.617,-42.495,103.16,-0.75836,0.88773,1.3914,0.34938,0.60823,0.63345,0.32669
4.9212e+05,-1.4606,12.242,5.65,-12.523,-28.068,77.933,-0.69708,0.83871,1.375,0.34404,0.61748,0.62674,0.32795
4.9214e+05,-0.81278,12.518,5.2496,-50.671,-36.181,49.164,-0.68059,0.86586,1.392,0.34391,0.62282,0.62018,0.33045
4.9216e+05,1.8287,13.407,3.2487,-88.825,-29.309,23.969,-0.65864,0.83827,1.4194,0.34769,0.62388,0.61406,0.33587
4.9217e+05,3.1188,10.274,2.2544,-131.5,-17.96,-8.2225,-0.65902,0.84881,1.4579,0.35548,0.61972,0.60901,0.3445
4.9219e+05,1.9777,7.1406,1.1755,-186.09,-8.1411,-51.089,-0.66453,0.86526,1.4526,0.3689,0.60877,0.60526,0.35633
4.922e+05,-0.2552,4.0101,-2.4685,-175.35,-18.127,-86.497,-0.7264,0.8481,1.5287,0.38393,0.59563,0.60405,0.36461
4.9222e+05,-3.0919,1.0665,-4.9239,-98.394,-38.85,-107.98,-0.71568,0.90782,1.5679,0.39548,0.5856,0.60707,0.36351
4.9223e+05,-3.1519,0.40514,-5.1118,-50.94,-49.979,-120.61,-0.79346,1.0116,1.5681,0.4047,0.5774,0.6128,0.3568
4.9225e+05,-4.8603,-0.21159,-2.9784,-5.4912,-55.557,-128.39,-0.82112,0.97351,1.5565,0.41085,0.57114,0.62126,0.34502
4.9226e+05,-10.876,-0.70013,-1.1037,70.622,-47.908,-140.62,-0.9211,0.90795,1.5548,0.41067,0.56719,0.63525,0.32573
4.9228e+05,-24.354,4.2509,4.7749,62.091,-21.046,-169.2,-0.9369,0.97986,1.4675,0.41078,0.55763,0.65341,0.30556
4.923e+05,-24.767,7.7757,7.3,-40.399,-66.785,-124.48,-0.98128,0.92528,1.461,0.42073,0.54758,0.66107,0.29347
4.9231e+05,-21.663,5.1378,3.1119,-13.369,5.1761,-176.22,-1.0753,0.96939,1.422,0.42388,0.53109,0.67747,0.28161
4.9233e+05,-24.665,6.1788,4.4416,-37.132,35.005,-196.88,-1.0809,0.97485,1.422,0.42669,0.50939,0.69589,0.27241
4.9234e+05,-24.717,1.6519,7.685,98.423,-12.645,-178.11,-1.1923,1.0128,1.4542,0.42291,0.49864,0.71495,0.24768
4.9236e+05,-20.383,5.3891,5.7657,132.24,-13.164,-158.37,-1.2303,1.041,1.3607,0.41581,0.49115,0.73282,0.22103
4.9237e+05,-16.294,7.3701,-0.29406,-48.229,20.465,-126.15,-1.2415,1.0464,1.3717,0.41658,0.47511,0.74405,0.21707
4.9239e+05,-12.856,4.0252,-0.91963,-115.98,46.674,-98.744,-1.2638,1.0736,1.3827,0.41773,0.45726,0.7526,0.22362
4.9241e+05,-11.033,-2.0681,1.7967,-101.43,24.902,-82.044,-1.2867,1.144,1.4436,0.41866,0.443,0.75915,0.22842
4.9242e+05,-6.9953,-10.07,2.3956,-67.254,41.82,-55.926,-1.3259,1.1437,1.4762,0.41396,0.43344,0.76578,0.23315
4.9244e+05,-4.2398,-13.839,0.15656,-52.791,70.776,-16.01,-1.3262,1.2254,1.5045,0.40389,0.42833,0.77155,0.24108
4.9245e+05,-2.0724,-14.031,2.2727,85.683,55.56,36.037,-1.3152,1.2362,1.5212,0.38539,0.43693,0.7776,0.23643
4.9247e+05,1.074,-10.905,1.1668,110.77,21.318,48.342,-1.3039,1.2363,1.5048,0.36883,0.44895,0.78137,0.22775
4.9248e+05,0.75945,-9.7477,-5.1983,33.913,29.398,77.102,-1.2818,1.1598,1.5098,0.35567,0.45947,0.78086,0.22942
4.925e+05,-1.1381,-4.619,-7.913,-13.273,43.137,83.82,-1.2375,1.1869,1.527,0.34436,0.46764,0.77888,0.23679
4.9251e+05,-0.78451,4.3677,-7.434,-111.19,14.807,96.818,-1.2154,1.154,1.5433,0.34245,0.47313,0.77132,0.25286
4.9253e+05,2.7355,9.5171,-0.78109,29.672,42.994,57.524,-1.1826,1.1535,1.5931,0.3294,0.48021,0.77235,0.25371
4.9255e+05,0.77846,14.573,14.575,170.91,67.853,13.883,-1.1602,1.1427,1.5767,0.30507,0.488,0.78234,0.23817
4.9256e+05,-3.9698,17.599,10.799,52.147,90.765,-20.326,-1.1377,1.1047,1.5491,0.28754,0.48584,0.79125,0.23497
4.9258e+05,-5.4088,5.6075,8.5442,239.43,-44.993,-36.495,-1.1762,1.0451,1.5042,0.27178,0.49341,0.80125,0.20168
4.9259e+05,-5.8432,-0.29228,-9.1457,-61.339,-96.811,-72.618,-1.2032,1.0731,1.4328,0.2837,0.4865,0.80239,0.19749
4.9261e+05,-12.219,-2.1742,-15.276,96.439,55.598,-63.916,-1.2479,1.0565,1.4541,0.26888,0.48197,0.81289,0.18607
4.9262e+05,-21.792,9.7393,12.711,266.75,-18.406,-23.034,-1.2644,1.0785,1.4377,0.24888,0.48914,0.82247,0.1495
4.9264e+05,-16.083,-15.904,-5.1873,-158.7,-31.196,-20.494,-1.2636,1.0793,1.3608,0.25632,0.4824,0.82177,0.16214
4.9266e+05,-21.287,-4.617,-1.753,87.139,-20.256,58.491,-1.2584,1.0243,1.3988,0.24626,0.49218,0.82162,0.14851
4.9267e+05,-19.785,-4.7444,6.4655,-4.1586,-48.683,111.08,-1.2579,1.0357,1.3494,0.24376,0.50521,0.81502,0.14524
4.9269e+05,-20.922,-3.2585,3.722,8.6511,-33.396,138.08,-1.236,0.98618,1.3821,0.23839,0.52109,0.8071,0.14223
4.927e+05,-22.499,-1.0978,8.9689,21.426,-27.603,177.37,-1.1693,0.98628,1.3718,0.23072,0.54129,0.7965,0.13915
4.9272e+05,-18.664,6.0458,9.2835,7.5421,-12.224,203.08,-1.1303,0.92628,1.3606,0.22182,0.56338,0.78348,0.13987
4.9273e+05,-17.578,4.3246,6.5904,-52.223,10.62,208.56,-1.0749,0.87694,1.3771,0.21469,0.58355,0.76888,0.14898
4.9275e+05,-16.081,4.0424,3.7712,-16.638,14.955,203.17,-0.99755,0.87103,1.4218,0.20426,0.604,0.7547,0.15458
4.9276e+05,-14.187,7.04,-0.11967,-5.3945,2.948,200.94,-0.942,0.89834,1.4226,0.19445,0.62457,0.73966,0.15812
4.9278e+05,-11.229,8.7724,-1.7234,12.596,-11.034,180.54,-0.84256,0.865,1.4782,0.18493,0.6437,0.72552,0.15834
4.928e+05,-8.7355,10.111,0.66436,22.026,-29.022,146.46,-0.80379,0.91406,1.4901,0.17679,0.65985,0.71362,0.15521
4.9281e+05,-3.7607,12.135,3.2404,17.621,-42.584,116.04,-0.76474,0.89237,1.4738,0.17074,0.67304,0.70363,0.1509
4.9283e+05,-0.34853,13.717,3.8325,-14.996,-26.556,82.758,-0.69791,0.83788,1.4574,0.16677,0.68182,0.69613,0.15067
4.9284e+05,0.35638,12.892,3.9036,-53.81,-16.753,47.197,-0.62603,0.89219,1.4917,0.16618,0.68616,0.69121,0.15424
4.9286e+05,0.68052,11.195,2.9019,-60.673,-26.496,10.349,-0.62619,0.85924,1.5078,0.16789,0.68709,0.68929,0.15683
4.9287e+05,1.89,9.1654,1.0142,-76.724,-30.085,-22.328,-0.67663,0.88066,1.5515,0.17216,0.68463,0.68992,0.16015
4.9289e+05,1.8881,7.0533,0.17375,-113.86,-31.768,-60.461,-0.73207,0.88078,1.5399,0.18084,0.67764,0.6932,0.16607
4.9291e+05,1.2319,4.7641,-1.687,-135.43,-29.672,-96.013,-0.72712,0.92935,1.6009,0.19216,0.66657,0.69906,0.1734
4.9292e+05,-2.0514,2.5612,-3.9588,-118.42,-31.442,-116.37,-0.73785,0.94612,1.5625,0.2026,0.65382,0.70691,0.17817
4.9294e+05,-3.1651,0.43284,-4.2803,-61.758,-40.471,-132.95,-0.85472,0.94045,1.5833,0.20906,0.64098,0.71721,0.17621
4.9295e+05,-5.2876,-0.79395,-1.7958,-11.01,-46.366,-140.49,-0.86594,0.9622,1.5944,0.21146,0.62874,0.72917,0.16816
4.9297e+05,-11.207,-0.69329,0.29064,52.627,-33.792,-150.19,-0.93783,0.94614,1.5605,0.20716,0.61651,0.74391,0.1536
4.9298e+05,-24.083,3.2443,3.2976,60.794,-11.766,-170.39,-1.0264,0.95741,1.5268,0.20132,0.60079,0.76136,0.13732
4.93e+05,-24.677,7.577,4.3712,-57.433,-31.899,-136.17,-1.0814,0.94704,1.4712,0.20676,0.58515,0.77283,0.13261
4.9301e+05,-22.257,5.0501,0.44239,-4.6005,6.2188,-186.17,-1.1536,0.92513,1.4757,0.20456,0.56461,0.78988,0.12432
4.9303e+05,-24.575,5.7744,1.5951,-67.244,29.93,-215.21,-1.1703,0.93612,1.4702,0.20518,0.5381,0.80816,0.12336
4.9305e+05,-24.659,3.0863,5.2662,16.166,-3.6316,-205.63,-1.2371,0.98508,1.492,0.20262,0.51497,0.82553,0.1107
4.9306e+05,-23.051,5.9771,4.5401,8.8,-9.3022,-169.79,-1.2982,1.007,1.4861,0.20053,0.4953,0.83937,0.099627
4.9308e+05,-19.381,5.9278,2.2992,-36.318,15.178,-145.68,-1.3258,1.0673,1.4699,0.19801,0.47664,0.85105,0.0965
4.9309e+05,-19.353,2.3109,0.15488,-80.276,23.371,-113.65,-1.3708,1.0722,1.5245,0.19675,0.46026,0.85993,0.099879
4.9311e+05,-15.534,0.96311,0.20369,-83.21,27.919,-90.12,-1.4154,1.1103,1.5354,0.19428,0.44662,0.86703,0.10505
4.9312e+05,-10.205,-3.8457,0.87155,-30.241,25.524,-66.203,-1.36,1.2194,1.559,0.18765,0.43776,0.87295,0.1054
4.9314e+05,-3.9658,-8.3855,0.85239,0.073591,51.071,-29.459,-1.4105,1.2299,1.6026,0.17507,0.43396,0.87737,0.10606
4.9316e+05,-0.57594,-13.572,2.4368,112.82,68.185,18.344,-1.3829,1.2624,1.6252,0.15262,0.43849,0.88042,0.096419
4.9317e+05,0.44664,-12.636,2.5769,137.95,14.458,48.502,-1.3825,1.2519,1.5866,0.13466,0.44748,0.88037,0.081149
4.9319e+05,2.4628,-10.785,0.21798,167.69,5.5568,65.405,-1.3876,1.1704,1.5363,0.11594,0.45851,0.8789,0.062219
4.932e+05,2.9109,-2.507,-5.4297,53.318,7.7676,84.48,-1.3099,1.1485,1.5478,0.10486,0.46948,0.87486,0.056645
4.9322e+05,0.24153,2.7104,-10.561,-121.07,5.0581,99.58,-1.3099,1.143,1.5423,0.10599,0.4795,0.86819,0.071398
4.9323e+05,-0.98844,6.1349,-9.6594,-121.87,1.6133,72.279,-1.2879,1.1428,1.5645,0.10797,0.48625,0.86293,0.085157
4.9325e+05,0.33055,12.243,6.186,185,32.075,26.214,-1.2437,1.1371,1.5923,0.085482,0.49154,0.86435,0.063121
4.9326e+05,-3.2847,18.71,24.54,110.81,79.763,-19.089,-1.2042,1.1104,1.5265,0.062249,0.48944,0.86828,0.051504
4.9328e+05,-5.0592,5.4579,8.1847,202.89,4.0391,-34.708,-1.2209,1.0994,1.5318,0.041648,0.48643,0.87238,0.024401
4.933e+05,-4.7877,-2.028,-10.418,69.651,-114.37,-30.712,-1.2646,1.0947,1.4598,0.04481,0.48306,0.87442,0.0066662
4.9331e+05,-7.6638,-7.5157,-24.766,5.4742,-6.7568,-29.788,-1.3144,1.0675,1.4426,0.041267,0.47914,0.87676,0.0045376
4.9333e+05,-19.161,17.987,24.265,495.57,-70.409,-30.256,-1.3199,1.0185,1.4311,0.011748,0.4756,0.87721,-0.064532
4.9334e+05,-23.173,-0.76187,-1.2032,-405.89,-14.961,-23.249,-1.3185,1.0198,1.2992,0.034431,0.46915,0.88217,-0.022237
4.9336e+05,-15.836,-15.964,1.0555,250.13,-52.01,20.379,-1.3135,1.063,1.3491,0.018399,0.47071,0.88037,-0.055255
4.9337e+05,-15.606,8.6911,4.4369,-164.99,-47.759,85.134,-1.3295,0.9981,1.2824,0.029261,0.47813,0.87678,-0.042316
4.9339e+05,-16.65,-10.349,6.2481,46.858,-31.101,118.44,-1.3078,1.0031,1.3321,0.024386,0.49013,0.86986,-0.050225
4.9341e+05,-23.017,0.7023,6.7528,-47.06,-10.608,164.92,-1.2411,0.97575,1.3325,0.024406,0.50701,0.86018,-0.049393
4.9342e+05,-17.794,-0.93558,8.2946,21.939,-9.2647,199.23,-1.219,0.95378,1.3435,0.01873,0.52792,0.84734,-0.054539
4.9344e+05,-18.283,4.1986,4.0278,-35.394,11.983,197.72,-1.1635,0.9264,1.3493,0.014817,0.54847,0.83439,-0.052511
4.9345e+05,-16.669,1.1481,1.0496,-22.247,5.6855,193.77,-1.0526,0.89344,1.3665,0.010276,0.56845,0.82102,-0.051849
4.9347e+05,-16.532,4.1734,-0.13563,12.542,-7.3442,183.56,-0.98594,0.83874,1.3722,0.0046417,0.5871,0.80754,-0.056349
4.9348e+05,-12.812,8.4486,0.16118,17.416,-23.395,167.92,-0.9585,0.87665,1.4058,0.00031742,0.60378,0.79473,-0.062176
4.935e+05,-8.9839,10.456,0.79786,22.309,-20.663,150.88,-0.88083,0.8055,1.4168,-0.0049219,0.61845,0.78289,-0.067623
4.9351e+05,-6.4613,10.757,0.94657,60.071,-30.824,126.73,-0.81451,0.88166,1.4512,-0.012523,0.63026,0.77239,-0.077621
4.9353e+05,-3.6787,12.264,3.6762,40.385,-35.352,96.853,-0.75307,0.8492,1.4185,-0.018385,0.63863,0.76454,-0.085385
4.9355e+05,-1.2147,12.706,5.3318,-5.347,-41.386,66.487,-0.7528,0.85494,1.3911,-0.019999,0.64369,0.75991,-0.088346
4.9356e+05,0.43211,13.059,4.1349,-25.843,-41.829,30.25,-0.72002,0.8216,1.4461,-0.020098,0.6451,0.75864,-0.088988
4.9358e+05,3.2441,13.887,3.7014,-76.43,-27.192,-0.071959,-0.67558,0.84346,1.4467,-0.017502,0.64375,0.76053,-0.082904
4.9359e+05,3.2743,9.7349,3.2747,-149.42,-8.8659,-36.18,-0.72546,0.83811,1.4352,-0.010838,0.63892,0.76627,-0.06709
4.9361e+05,1.3744,5.8488,2.0361,-175.7,-14.577,-78.488,-0.70396,0.85925,1.507,-0.0017965,0.62958,0.77539,-0.048989
4.9362e+05,-1.2872,3.711,-2.5059,-145.98,-16.867,-89.099,-0.73751,0.88635,1.529,0.0050186,0.61899,0.78462,-0.034662
4.9364e+05,-1.5222,1.9538,-4.1282,-98.66,-24.539,-121.94,-0.8209,0.94641,1.5342,0.0085816,0.60473,0.79596,-0.026069
4.9366e+05,-3.7697,0.62346,-3.4652,-69.57,-31.329,-135.34,-0.8765,0.92997,1.539,0.010232,0.58879,0.80794,-0.021389
4.9367e+05,-8.3526,-0.88272,-2.008,-7.6157,-24.938,-147.51,-0.95438,0.96811,1.5496,0.0058523,0.57124,0.82042,-0.02365
4.9369e+05,-18.279,-0.75209,1.5085,50.166,-13.675,-158.34,-1.0096,0.94659,1.5159,-0.0038758,0.55184,0.83326,-0.033769
4.937e+05,-24.627,5.9137,3.2827,12.339,-14.849,-157.33,-1.0927,0.95228,1.4931,-0.0090888,0.53203,0.84565,-0.041583
4.9372e+05,-23.84,2.639,2.6193,0.2322,-27.408,-160.38,-1.1146,0.95808,1.46,-0.01216,0.51139,0.85788,-0.048752
4.9373e+05,-24.513,6.2433,0.55225,-28.423,17.556,-201.12,-1.131,0.92011,1.432,-0.018282,0.48608,0.87232,-0.049585
4.9375e+05,-24.622,4.9124,3.4174,-1.2038,4.2715,-216.81,-1.242,0.95848,1.4202,-0.024636,0.4582,0.88682,-0.054682
4.9376e+05,-24.583,5.5421,5.5445,23.439,-5.147,-178.33,-1.2698,1.0295,1.4207,-0.030836,0.43468,0.8978,-0.063666
4.9378e+05,-20.768,7.4365,4.2522,-1.2063,14.54,-145.32,-1.3199,1.0621,1.437,-0.038493,0.41536,0.90629,-0.068055
4.938e+05,-20.388,4.1143,1.9216,-49.378,24.077,-117.37,-1.3031,1.0951,1.421,-0.044315,0.39995,0.91307,-0.066163
4.9381e+05,-16.077,2.9439,0.3747,-79.493,27.772,-89.962,-1.398,1.1328,1.4699,-0.049715,0.38819,0.91831,-0.059589
4.9383e+05,-11.712,-0.78261,0.2847,-63.943,27.547,-65.96,-1.3814,1.1602,1.4703,-0.056792,0.3795,0.92187,-0.053893
4.9384e+05,-7.5736,-4.7285,0.21433,-34.691,33.182,-40.378,-1.3927,1.1927,1.4925,-0.066734,0.37398,0.92367,-0.050184
4.9386e+05,-3.2645,-10.3,2.6113,39.606,68.179,-8.2737,-1.3929,1.2362,1.5149,-0.085078,0.37209,0.92283,-0.051885
4.9387e+05,-0.71062,-11.991,3.1862,108.67,37.561,30.801,-1.3544,1.225,1.5482,-0.10273,0.37398,0.91955,-0.063273
4.9389e+05,2.1169,-13.624,3.0536,193.36,13.528,55.252,-1.3652,1.2362,1.5207,-0.1212,0.377,0.91425,-0.085579
4.9391e+05,3.534,-7.4138,-2.0749,113.55,22.052,75.51,-1.3708,1.2252,1.5205,-0.13638,0.38334,0.90807,-0.099256
4.9392e+05,0.81071,-0.25665,-9.6692,-77.937,18.695,105.04,-1.3151,1.1433,1.5148,-0.13973,0.39684,0.90252,-0.091955
4.9394e+05,-1.3677,3.1836,-11.295,-203.44,-14.082,97.926,-1.2542,1.165,1.5321,-0.13167,0.41158,0.89895,-0.071771
4.9395e+05,1.0017,5.8655,-2.4133,51.745,27.986,60.778,-1.227,1.1371,1.587,-0.14418,0.4174,0.89363,-0.080118
4.9397e+05,-0.75618,13.021,14.038,181.26,43.835,21.134,-1.2429,1.1105,1.5152,-0.16616,0.41544,0.8883,-0.10354
4.9398e+05,-4.168,17.66,14.171,91.857,76.672,-11.5,-1.2043,1.1103,1.543,-0.18651,0.41172,0.88463,-0.11456
4.94e+05,-5.4486,4.7274,6.1494,246.52,-27.836,-33.833,-1.1873,1.0887,1.51,-0.20325,0.39907,0.88191,-0.14716
4.9401e+05,-2.5718,-3.0377,-7.2368,-0.53067,-85.253,-32.186,-1.2364,1.046,1.4157,-0.20094,0.39091,0.88554,-0.1504
4.9403e+05,-6.1622,-10.283,-24.899,72.665,-16.228,-20.553,-1.2585,1.0734,1.4047,-0.20822,0.38466,0.88492,-0.15997
4.9405e+05,-17.203,21.922,24.348,512.98,29.892,-54.749,-1.2739,1.0309,1.2778,-0.23794,0.36276,0.87339,-0.22131
4.9406e+05,-24.197,7.98,-11.355,-622.6,6.7944,-31.699,-1.3236,1.0203,1.2497,-0.20743,0.37799,0.88926,-0.15273
4.9408e+05,-18.159,-24.767,-2.8991,182.82,-57.144,14.712,-1.3138,1.0573,1.3766,-0.20721,0.37264,0.88783,-0.17307
4.9409e+05,-15.846,-1.6951,3.0656,-76.897,-74.174,85.018,-1.2853,1.0525,1.3109,-0.19244,0.38209,0.88761,-0.17066
4.9411e+05,-21.298,-10.919,7.9549,126.31,-52.926,102.21,-1.302,1.0361,1.3105,-0.18754,0.38929,0.88172,-0.18933
4.9412e+05,-21.252,-0.90994,9.5013,10.696,-40.681,151.93,-1.2519,0.95968,1.2993,-0.17743,0.40509,0.87519,-0.19612
4.9414e+05,-17.649,2.237,8.0507,44.534,-8.7549,184.2,-1.1852,0.92149,1.2941,-0.17421,0.42364,0.86479,-0.20571
4.9416e+05,-19.506,2.8868,5.0627,-26.305,-6.6666,190.91,-1.1186,0.90498,1.3056,-0.16711,0.44421,0.85541,-0.20742
4.9417e+05,-16.815,2.5204,2.2305,57.786,-15.786,181.22,-1.0966,0.89388,1.3221,-0.16649,0.46043,0.84411,-0.21854
4.9419e+05,-15.944,9.3444,1.428,-9.5559,-23.648,181.94,-0.98022,0.81705,1.3555,-0.1627,0.47703,0.83427,-0.22354
4.942e+05,-11.37,10.275,0.86857,-2.6022,-31.599,161.55,-0.93001,0.87736,1.3346,-0.16027,0.49078,0.82543,-0.2283
4.9422e+05,-8.5493,11.513,1.62,-32.802,-21.23,143.07,-0.83607,0.86047,1.3849,-0.1578,0.50351,0.81832,-0.22785
4.9423e+05,-6.4485,11.233,1.5659,-3.5918,-17.424,122.24,-0.8249,0.78949,1.3788,-0.15837,0.51337,0.81166,-0.22931
4.9425e+05,-4.624,10,2.608,24.575,-25.905,95.88,-0.74163,0.80036,1.3852,-0.16066,0.51963,0.80606,-0.23331
4.9426e+05,-2.6581,10.254,3.2567,57.454,-28.964,61.044,-0.69736,0.80565,1.4022,-0.16598,0.5213,0.80192,-0.24005
4.9428e+05,0.096562,11.28,3.4632,39.912,-49.401,44.797,-0.69692,0.80063,1.3582,-0.16822,0.52081,0.80006,-0.24569
4.943e+05,2.9816,11.826,3.4975,4.6545,-41.717,17.22,-0.69708,0.83324,1.375,-0.16966,0.51837,0.8012,-0.24615
4.9431e+05,4.0835,12.383,4.3333,-98.049,-21.484,-3.1681,-0.65836,0.81668,1.3917,-0.1667,0.51677,0.80666,-0.23337
4.9433e+05,2.6535,7.599,4.1989,-164.52,-3.026,-26.42,-0.6918,0.84936,1.4027,-0.16165,0.51471,0.81509,-0.2111
4.9434e+05,0.81917,4.8758,2.3943,-194.51,-4.4025,-53.433,-0.7368,0.86521,1.4573,-0.15537,0.51011,0.82544,-0.18518
4.9436e+05,0.015166,3.0072,-3.1144,-179.47,-14.938,-73.597,-0.77046,0.8922,1.4902,-0.14999,0.50259,0.83582,-0.16224
4.9437e+05,-1.6346,0.037308,-5.3654,-124.38,-22.498,-96.875,-0.80983,0.86439,1.539,-0.14813,0.49115,0.8459,-0.1459
4.9439e+05,-2.8181,-1.3858,-3.9938,-52.911,-26.415,-107.23,-0.85989,0.92444,1.5446,-0.15095,0.47698,0.85479,-0.13794
4.9441e+05,-6.8781,-2.1397,-4.9576,4.4268,-11.003,-112.22,-0.92083,0.9574,1.5278,-0.15951,0.46125,0.86207,-0.13655
4.9442e+05,-19.101,-1.0032,5.317,103.57,7.1185,-142.34,-0.95389,0.95768,1.5,-0.17091,0.4412,0.86863,-0.147
4.9444e+05,-24.896,8.5856,11.728,-34.666,-7.8094,-163.15,-1.0201,0.88709,1.4547,-0.16998,0.42187,0.8789,-0.14374
4.9445e+05,-16.674,1.8999,-1.8465,13.64,8.5209,-160.31,-1.0308,0.94758,1.4167,-0.17907,0.40085,0.88651,-0.14612
