Time Stamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Quaternion 0	Quaternion 1	Quaternion 2	Quaternion 3
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL
milliseconds	m/(s^2)	m/(s^2)	m/(s^2)	degrees/s	degrees/s	degrees/s	local flux	local flux	local flux	normalised quaternion	normalised quaternion	normalised quaternion	normalised quaternion
112410.1257324219	-6.58695652173913	2.402173913043478	2.945652173913044	1.068702290076336	0.366412213740458	-3.587786259541985	-1.841079460269865	1.134932533733133	-0.512743628185907	0.5273518417441498	0.445361209828571	0.5458431267778222	0.4749828509941122
112429.6569824219	-6.576086956521739	2.423913043478261	2.934782608695652	0.9465648854961831	1.038167938931298	-3.450381679389313	-1.847076461769115	1.136431784107946	-0.5187406296851574	0.5303191278483697	0.4389074376612377	0.5509167536507063	0.4718184124753487
112449.1882324219	-6.543478260869565	2.347826086956522	2.967391304347826	1.022900763358779	1.007633587786259	-2.946564885496183	-1.854572713643178	1.12743628185907	-0.5112443778110944	0.5332400394614689	0.4324435380786271	0.5558710078064364	0.4686737344565268
112468.7194824219	-6.554347826086956	2.33695652173913	2.989130434782608	1.099236641221374	0.6717557251908397	-3.343511450381679	-1.845577211394303	1.137931034482759	-0.5097451274362819	0.5362181533106605	0.42592575887954	0.5607853840347681	0.4653784406651976
112488.2507324219	-6.576086956521739	2.41304347826087	3	0.9770992366412213	0.4885496183206107	-3.49618320610687	-1.853073463268366	1.128935532233883	-0.512743628185907	0.5392082545499972	0.419311393702163	0.5656691958414182	0.4620073313409845
112507.7819824219	-6.576086956521739	2.41304347826087	2.978260869565217	0.7633587786259541	0.8702290076335878	-3.511450381679389	-1.856071964017991	1.140929535232384	-0.5262368815592203	0.5421526927783169	0.4126007475035736	0.5705589914343171	0.4585777122431563
112527.3132324219	-6.532608695652174	2.380434782608696	2.945652173913044	1.007633587786259	1.068702290076336	-3.175572519083969	-1.853073463268366	1.139430284857571	-0.5217391304347826	0.5450163622735798	0.4058721681853651	0.5754294000482542	0.4550889512026095
112546.8444824219	-6.554347826086956	2.326086956521739	2.956521739130435	0.8549618320610687	1.068702290076336	-3.083969465648855	-1.854572713643178	1.142428785607196	-0.5247376311844078	0.547870863259704	0.3990973681448461	0.5802231052747752	0.4515528275143683
112566.3757324219	-6.597826086956522	2.347826086956522	2.945652173913044	0.8549618320610687	0.8702290076335878	-3.297709923664122	-1.863568215892054	1.118440779610195	-0.5157421289355322	0.5507244627522451	0.3922327820208089	0.5849907555931795	0.4479306047871573
112585.9069824219	-6.576086956521739	2.423913043478261	2.945652173913044	1.175572519083969	0.9770992366412213	-3.297709923664122	-1.853073463268366	1.136431784107946	-0.5232383808095952	0.5535302728094761	0.3853376687370541	0.5897662927602627	0.4441788356727225
112605.4382324219	-6.554347826086956	2.380434782608696	2.956521739130435	0.9465648854961831	1.053435114503817	-2.992366412213741	-1.856071964017991	1.142428785607196	-0.5232383808095952	0.5563175057144313	0.3783999790360582	0.5944328223410247	0.4404246909800449
112624.9694824219	-6.543478260869565	2.315217391304348	2.967391304347826	1.007633587786259	0.6259541984732824	-2.916030534351145	-1.847076461769115	1.145427286356822	-0.5172413793103449	0.5591418427127827	0.3714713692942889	0.5989723743394297	0.4365793356316419
112644.5007324219	-6.576086956521739	2.369565217391304	2.956521739130435	0.8854961832061068	0.7480916030534351	-3.32824427480916	-1.850074962518741	1.128935532233883	-0.5187406296851574	0.5619479982050322	0.3644075868733052	0.6035213381717333	0.43264714527422
112664.0319824219	-6.554347826086956	2.423913043478261	2.967391304347826	0.8396946564885496	0.6564885496183206	-3.419847328244275	-1.857571214392804	1.134932533733133	-0.5292353823088456	0.564749701701455	0.3572763657423482	0.6080096563041981	0.4286439440268674
112683.5632324219	-6.543478260869565	2.402173913043478	2.978260869565217	1.236641221374046	0.732824427480916	-3.190839694656488	-1.847076461769115	1.145427286356822	-0.5187406296851574	0.5675115701515521	0.3501614309746867	0.6124319079059448	0.4245524092271343
112703.0944824219	-6.554347826086956	2.326086956521739	2.967391304347826	1.114503816793893	0.9007633587786259	-2.854961832061069	-1.856071964017991	1.134932533733133	-0.52023988005997	0.5702174752941259	0.3430168304312913	0.6167692836141286	0.4204606232457185
112722.6257324219	-6.576086956521739	2.358695652173913	2.945652173913044	1.129770992366412	0.5190839694656488	-3.007633587786259	-1.853073463268366	1.151424287856072	-0.52023988005997	0.5729506779389632	0.3358498063733866	0.6210443408767991	0.4162167162346359
112742.1569824219	-6.58695652173913	2.423913043478261	2.978260869565217	1.145038167938931	0.7938931297709924	-3.587786259541985	-1.847076461769115	1.142428785607196	-0.5112443778110944	0.5756884804664854	0.3285323911572303	0.6252946533259807	0.4118929933133646
112761.6882324219	-6.554347826086956	2.41304347826087	2.945652173913044	0.7633587786259541	0.8854961832061068	-2.961832061068702	-1.859070464767616	1.143928035982009	-0.5307346326836582	0.5783474355594426	0.3212009965065096	0.6294497271703967	0.4075993186821522
112781.2194824219	-6.543478260869565	2.326086956521739	2.967391304347826	0.8549618320610687	0.8702290076335878	-3.083969465648855	-1.857571214392804	1.163418290854573	-0.5307346326836582	0.5810397132243571	0.3138568538429673	0.6334829453797523	0.4032196484113156
112800.7507324219	-6.58695652173913	2.33695652173913	2.945652173913044	0.9007633587786259	0.9465648854961831	-3.251908396946565	-1.850074962518741	1.131934032983508	-0.5247376311844078	0.5836823932312342	0.3064326461846551	0.6374985665671591	0.3987599212671033
112820.2819824219	-6.576086956521739	2.41304347826087	2.967391304347826	0.9770992366412213	0.7175572519083969	-3.526717557251908	-1.842578710644678	1.131934032983508	-0.5232383808095952	0.586356000630017	0.2989440403945301	0.6414207213254457	0.3942062397934739
112839.8132324219	-6.576086956521739	2.402173913043478	2.956521739130435	1.007633587786259	1.114503816793893	-3.389312977099237	-1.857571214392804	1.140929535232384	-0.512743628185907	0.5889795548754068	0.2914006846894369	0.6452780824384597	0.3896215102196481
112859.3444824219	-6.554347826086956	2.347826086956522	2.956521739130435	1.022900763358779	0.8091603053435115	-3.251908396946565	-1.848575712143928	1.151424287856072	-0.5142428785607196	0.5916415776841948	0.2838833527095395	0.6489784885725268	0.3849641632410306
112878.8757324219	-6.554347826086956	2.33695652173913	2.956521739130435	1.129770992366412	0.7938931297709924	-3.083969465648855	-1.854572713643178	1.130434782608696	-0.5187406296851574	0.5942613040392966	0.2763434899211038	0.6525902506849287	0.3802811365433755
112898.4069824219	-6.58695652173913	2.402173913043478	2.978260869565217	0.8702290076335878	0.6564885496183206	-3.450381679389313	-1.848575712143928	1.140929535232384	-0.5187406296851574	0.5969295347719233	0.2687099372167497	0.6560915149062097	0.3755183407318749
112917.9382324219	-6.565217391304348	2.402173913043478	2.934782608695652	0.9923664122137405	0.8854961832061068	-3.49618320610687	-1.851574212893553	1.140929535232384	-0.52023988005997	0.5995339890156991	0.26103390971572	0.6595659133019753	0.3706657524017833
112937.4694824219	-6.532608695652174	2.358695652173913	2.956521739130435	0.8091603053435115	1.221374045801527	-3.038167938931298	-1.851574212893553	1.137931034482759	-0.5187406296851574	0.6021175231618944	0.2533393078280256	0.6628757623578735	0.3658816845498971
112957.0007324219	-6.543478260869565	2.326086956521739	2.934782608695652	0.9618320610687022	0.6870229007633587	-3.145038167938931	-1.848575712143928	1.158920539730135	-0.5187406296851574	0.6047691582383838	0.245685034615586	0.6660416603165908	0.3609454747358581
112976.5319824219	-6.58695652173913	2.391304347826087	2.956521739130435	0.9618320610687022	0.8549618320610687	-3.587786259541985	-1.847076461769115	1.151424287856072	-0.512743628185907	0.6074282160203267	0.2379176732591689	0.669130191036771	0.3559366946191431
112996.0632324219	-6.565217391304348	2.423913043478261	2.978260869565217	0.9465648854961831	0.7938931297709924	-3.404580152671755	-1.860569715142429	1.146926536731634	-0.52023988005997	0.6100909531289536	0.2301222920401563	0.6720635539302272	0.3509463478867713
113015.5944824219	-6.554347826086956	2.358695652173913	2.956521739130435	1.038167938931298	0.6870229007633587	-3.007633587786259	-1.851574212893553	1.145427286356822	-0.5292353823088456	0.6127265763791865	0.2223920273171627	0.6748750193457971	0.3459069774482922
113035.1257324219	-6.543478260869565	2.315217391304348	2.956521739130435	1.221374045801527	0.9465648854961831	-2.977099236641221	-1.847076461769115	1.139430284857571	-0.52023988005997	0.6153701408698408	0.2146509629622707	0.6775531803956606	0.3408316909574691
113054.6569824219	-6.597826086956522	2.380434782608696	2.956521739130435	1.083969465648855	0.7633587786259541	-3.236641221374046	-1.842578710644678	1.133433283358321	-0.5187406296851574	0.6180323283500531	0.2068354356474109	0.6801283041664925	0.3356793612159809
113074.1882324219	-6.58695652173913	2.423913043478261	2.956521739130435	0.9770992366412213	0.6412213740458015	-3.419847328244275	-1.842578710644678	1.151424287856072	-0.5157421289355322	0.6207708544757066	0.1989788730773972	0.6825228163768921	0.3304747485471555
113093.7194824219	-6.554347826086956	2.391304347826087	2.967391304347826	1.175572519083969	0.9618320610687022	-2.992366412213741	-1.847076461769115	1.139430284857571	-0.5172413793103449	0.6234899990605208	0.1911497610483442	0.684755367452708	0.3253184234982389
113113.2507324219	-6.543478260869565	2.315217391304348	2.956521739130435	0.8854961832061068	1.007633587786259	-2.961832061068702	-1.851574212893553	1.148425787106447	-0.5217391304347826	0.6262576516754413	0.1833147862850147	0.68680552761893	0.3201487311849354
113132.7819824219	-6.576086956521739	2.358695652173913	2.967391304347826	1.038167938931298	0.2290076335877863	-3.32824427480916	-1.856071964017991	1.139430284857571	-0.5217391304347826	0.6291455406784525	0.1754552546145276	0.6886499499436448	0.3148850404753845
113152.3132324219	-6.58695652173913	2.402173913043478	2.978260869565217	1.022900763358779	0.8854961832061068	-3.603053435114504	-1.851574212893553	1.139430284857571	-0.5157421289355322	0.632037209052529	0.1675064968210228	0.6903701571977128	0.3096119925756166
113171.8444824219	-6.554347826086956	2.402173913043478	2.956521739130435	1.083969465648855	1.190839694656489	-3.083969465648855	-1.851574212893553	1.152923538230884	-0.5142428785607196	0.6349376694948979	0.1596224878660951	0.6919084410462378	0.3043641346032593
113191.3757324219	-6.565217391304348	2.33695652173913	2.956521739130435	1.16030534351145	1.145038167938931	-2.992366412213741	-1.860569715142429	1.136431784107946	-0.5232383808095952	0.6378399248387864	0.1517553672227516	0.6933057894991516	0.2990946690392479
113210.9069824219	-6.576086956521739	2.358695652173913	2.956521739130435	0.8854961832061068	0.6259541984732824	-3.145038167938931	-1.848575712143928	1.130434782608696	-0.5187406296851574	0.6408903289832413	0.1438673926478037	0.6944283644363225	0.2938213848833499
113230.4382324219	-6.597826086956522	2.41304347826087	2.989130434782608	1.145038167938931	0.8244274809160305	-3.541984732824427	-1.850074962518741	1.143928035982009	-0.5172413793103449	0.6440968491463809	0.1359909137042644	0.695261494984759	0.2885431924359707
113249.9694824219	-6.543478260869565	2.391304347826087	2.967391304347826	0.8854961832061068	1.083969465648855	-3.175572519083969	-1.847076461769115	1.136431784107946	-0.5172413793103449	0.6473482588560393	0.128136220166524	0.6958621461129648	0.2833676312576107
113269.5007324219	-6.532608695652174	2.358695652173913	2.967391304347826	0.7633587786259541	1.068702290076336	-3.175572519083969	-1.847076461769115	1.158920539730135	-0.5217391304347826	0.6507708005319386	0.1204154273693048	0.6961305062041276	0.2782082104440354
113289.0319824219	-6.565217391304348	2.33695652173913	2.956521739130435	0.9465648854961831	0.6717557251908397	-3.114503816793893	-1.856071964017991	1.139430284857571	-0.5247376311844078	0.6541939542295796	0.1126852224262909	0.6962962353372536	0.2729539586658747
113308.5632324219	-6.58695652173913	2.402173913043478	2.945652173913044	1.068702290076336	0.916030534351145	-3.480916030534351	-1.860569715142429	1.152923538230884	-0.5307346326836582	0.6576955149948935	0.104952247138299	0.6962808806299179	0.2676089883495123
113328.0944824219	-6.565217391304348	2.423913043478261	2.956521739130435	0.9923664122137405	0.916030534351145	-3.16030534351145	-1.850074962518741	1.145427286356822	-0.5187406296851574	0.661623519739486	0.09745960904426662	0.6955645515734408	0.2625755078580467
113347.6257324219	-6.554347826086956	2.33695652173913	2.934782608695652	0.9312977099236641	1.007633587786259	-3.053435114503817	-1.848575712143928	1.134932533733133	-0.5172413793103449	0.6655772008076766	0.09004789299812867	0.6947338612739994	0.2573775995127288
113367.1569824219	-6.554347826086956	2.315217391304348	2.934782608695652	0.9312977099236641	1.022900763358779	-3.129770992366412	-1.851574212893553	1.142428785607196	-0.5097451274362819	0.6700559274481766	0.08307407611283124	0.693170257379696	0.2522672120068911
113386.6882324219	-6.597826086956522	2.402173913043478	2.956521739130435	1.038167938931298	0.3816793893129771	-3.435114503816794	-1.847076461769115	1.148425787106447	-0.5172413793103449	0.6754943092410042	0.07714433237992389	0.6904218319138864	0.2471313095933976
113406.2194824219	-6.576086956521739	2.423913043478261	2.945652173913044	0.9312977099236641	0.6717557251908397	-3.511450381679389	-1.854572713643178	1.145427286356822	-0.5217391304347826	0.680785729144575	0.07813613168508127	0.6870707561391172	0.2415767206847603
113425.7507324219	-6.554347826086956	2.358695652173913	2.945652173913044	0.7480916030534351	0.8549618320610687	-3.099236641221374	-1.857571214392804	1.148425787106447	-0.5082458770614693	0.6812420445650579	0.08058977683806091	0.6881244581466574	0.2364303167666542
113445.2819824219	-6.576086956521739	2.347826086956522	2.978260869565217	0.9770992366412213	0.7633587786259541	-2.946564885496183	-1.860569715142429	1.124437781109445	-0.5082458770614693	0.6864640107441634	0.08025999408318643	0.6851343554389165	0.2300356717991894
113464.8132324219	-6.58695652173913	2.391304347826087	2.945652173913044	0.9312977099236641	0.5648854961832061	-3.404580152671755	-1.859070464767616	1.139430284857571	-0.52023988005997	0.6838211084570965	0.08563929198080707	0.6874891179465434	0.2289395466113655
113484.3444824219	-6.565217391304348	2.402173913043478	2.967391304347826	0.7022900763358778	0.8244274809160305	-3.526717557251908	-1.857571214392804	1.139430284857571	-0.5172413793103449	0.6860204384428823	0.09200071052187342	0.6854664652560137	0.2259370538701706
113503.8757324219	-6.532608695652174	2.391304347826087	2.945652173913044	1.175572519083969	0.9465648854961831	-3.221374045801527	-1.854572713643178	1.131934032983508	-0.5142428785607196	0.686324453157849	0.09323698424591277	0.6870016990317127	0.2197595852149503
113523.4069824219	-6.543478260869565	2.326086956521739	2.934782608695652	1.145038167938931	0.6259541984732824	-3.175572519083969	-1.853073463268366	1.139430284857571	-0.5172413793103449	0.690065823286084	0.09521682518750789	0.685284685337938	0.2124330854057205
113542.9382324219	-6.565217391304348	2.369565217391304	2.945652173913044	0.9007633587786259	0.8396946564885496	-3.374045801526718	-1.854572713643178	1.125937031484258	-0.5217391304347826	0.6902859584807395	0.1002334015678406	0.685598852307539	0.2083573239630712
113562.4694824219	-6.576086956521739	2.402173913043478	2.945652173913044	0.732824427480916	0.732824427480916	-3.526717557251908	-1.854572713643178	1.15592203898051	-0.5337331334332833	0.6909759570095326	0.107051850752084	0.6849897403448618	0.2046489279414702
113582.0007324219	-6.554347826086956	2.380434782608696	2.945652173913044	0.9312977099236641	0.9618320610687022	-3.16030534351145	-1.854572713643178	1.134932533733133	-0.5217391304347826	0.6940285534679515	0.1087291473646022	0.6838129763204367	0.1972362869766496
113601.5319824219	-6.565217391304348	2.358695652173913	2.967391304347826	1.297709923664122	0.7175572519083969	-2.946564885496183	-1.84407796101949	1.130434782608696	-0.5187406296851574	0.697058061037941	0.1128499047903066	0.6818790972916072	0.1908293876938972
113621.0632324219	-6.576086956521739	2.358695652173913	2.967391304347826	1.114503816793893	0.7022900763358778	-3.419847328244275	-1.839580209895052	1.134932533733133	-0.5157421289355322	0.698767582326113	0.1173705361772287	0.6810038388808672	0.1848831916565441
113640.5944824219	-6.58695652173913	2.41304347826087	2.978260869565217	1.129770992366412	0.7175572519083969	-3.190839694656488	-1.845577211394303	1.133433283358321	-0.5187406296851574	0.700044457013571	0.1228172543704092	0.6799959054510146	0.1801645048375052
113660.1257324219	-6.576086956521739	2.402173913043478	2.978260869565217	1.007633587786259	1.129770992366412	-3.206106870229008	-1.84407796101949	1.133433283358321	-0.5217391304347826	0.7015981100058613	0.1269625490240613	0.6792180756711689	0.1740787432832348
113679.6569824219	-6.576086956521739	2.326086956521739	2.945652173913044	1.145038167938931	0.7480916030534351	-2.916030534351145	-1.847076461769115	1.142428785607196	-0.5082458770614693	0.7040992319483584	0.1291783760592249	0.6779911255496049	0.1669887792769716
113699.1882324219	-6.565217391304348	2.358695652173913	2.967391304347826	0.9007633587786259	0.4732824427480916	-3.374045801526718	-1.857571214392804	1.134932533733133	-0.5097451274362819	0.706489265408366	0.1331921526239506	0.6760899012101799	0.1613543114507786
113718.7194824219	-6.58695652173913	2.41304347826087	2.956521739130435	0.7633587786259541	0.9770992366412213	-3.389312977099237	-1.851574212893553	1.130434782608696	-0.5217391304347826	0.7066194647434111	0.1377608781653711	0.676088847606125	0.1568908621796151
113738.2507324219	-6.576086956521739	2.402173913043478	2.945652173913044	0.8854961832061068	1.099236641221374	-3.236641221374046	-1.857571214392804	1.136431784107946	-0.5157421289355322	0.7079505314721563	0.1418128634149264	0.6750217316123587	0.151792024195621
113757.7819824219	-6.543478260869565	2.347826086956522	2.956521739130435	0.8854961832061068	0.8244274809160305	-3.129770992366412	-1.853073463268366	1.142428785607196	-0.5262368815592203	0.7098742275826	0.1453662950392667	0.6736483469994647	0.1454136371371429
113777.3132324219	-6.576086956521739	2.33695652173913	2.956521739130435	1.068702290076336	0.5954198473282443	-3.267175572519084	-1.847076461769115	1.133433283358321	-0.5142428785607196	0.7118423862937977	0.1484256580153882	0.6722340647280748	0.1391100403904086
113796.8444824219	-6.597826086956522	2.391304347826087	2.956521739130435	0.7480916030534351	0.7786259541984733	-3.66412213740458	-1.853073463268366	1.151424287856072	-0.5232383808095952	0.7129025898687836	0.1532207046270012	0.6709786716102248	0.1344653683152802
113816.3757324219	-6.565217391304348	2.423913043478261	2.967391304347826	0.9618320610687022	0.9465648854961831	-3.175572519083969	-1.854572713643178	1.140929535232384	-0.5247376311844078	0.7141072467502435	0.1580270008581951	0.6694871345110388	0.129866407753311
113835.9069824219	-6.576086956521739	2.369565217391304	2.956521739130435	0.6106870229007634	1.221374045801527	-3.175572519083969	-1.84407796101949	1.137931034482759	-0.52023988005997	0.7154371142612777	0.1611471630985842	0.6684476133574262	0.1239318988781129
113855.4382324219	-6.576086956521739	2.33695652173913	2.934782608695652	1.007633587786259	0.8702290076335878	-3.068702290076336	-1.841079460269865	1.139430284857571	-0.5187406296851574	0.7167282341070564	0.1641392547875459	0.6674142711726369	0.1179709036443637
113874.9694824219	-6.565217391304348	2.391304347826087	2.945652173913044	1.145038167938931	0.7175572519083969	-3.16030534351145	-1.851574212893553	1.133433283358321	-0.5187406296851574	0.7180835243109598	0.1681046440023762	0.6658184569215812	0.1130604404756592
113894.5007324219	-6.58695652173913	2.402173913043478	2.945652173913044	0.9007633587786259	1.038167938931298	-3.374045801526718	-1.851574212893553	1.125937031484258	-0.52023988005997	0.7190064503848294	0.1715452009211235	0.6647771848490784	0.1080428750546443
113914.0319824219	-6.576086956521739	2.358695652173913	2.967391304347826	1.221374045801527	0.9618320610687022	-3.068702290076336	-1.856071964017991	1.145427286356822	-0.512743628185907	0.7211623581392056	0.1749461077889844	0.6624139856670661	0.1025983633653938
113933.5632324219	-6.576086956521739	2.33695652173913	2.967391304347826	0.9312977099236641	0.9312977099236641	-3.083969465648855	-1.860569715142429	1.122938530734633	-0.5232383808095952	0.7222956526419877	0.1773530779267237	0.6614347770723688	0.09663804428706366
113953.0944824219	-6.58695652173913	2.369565217391304	2.945652173913044	0.9465648854961831	0.4580152671755725	-3.282442748091603	-1.850074962518741	1.137931034482759	-0.5172413793103449	0.7233872589743391	0.1811377079741345	0.6598771772870501	0.0919897559467603
113972.6257324219	-6.565217391304348	2.41304347826087	2.934782608695652	1.206106870229008	0.8854961832061068	-3.267175572519084	-1.84407796101949	1.137931034482759	-0.5187406296851574	0.7241148257291619	0.1854572821183103	0.6584211899941019	0.08800484211261243
113992.1569824219	-6.576086956521739	2.369565217391304	2.945652173913044	1.114503816793893	0.7938931297709924	-3.145038167938931	-1.848575712143928	1.133433283358321	-0.5142428785607196	0.7252647381684346	0.1885501046529176	0.6569336643221072	0.08293418043951971
114011.6882324219	-6.554347826086956	2.326086956521739	2.945652173913044	0.9770992366412213	0.8549618320610687	-3.099236641221374	-1.857571214392804	1.134932533733133	-0.52023988005997	0.7264875363457384	0.1911612114865436	0.6554992411939704	0.07742089867358572
114031.2194824219	-6.597826086956522	2.369565217391304	2.934782608695652	0.9618320610687022	0.8549618320610687	-3.358778625954198	-1.851574212893553	1.143928035982009	-0.5172413793103449	0.7273336150966006	0.1945837480462127	0.6540691407612644	0.07291458325067357
114050.7507324219	-6.565217391304348	2.41304347826087	2.978260869565217	1.114503816793893	0.7633587786259541	-3.450381679389313	-1.850074962518741	1.136431784107946	-0.5232383808095952	0.7285573396904699	0.1986014670909724	0.6519552813955959	0.06867292852971953
114070.2819824219	-6.554347826086956	2.402173913043478	2.967391304347826	1.190839694656489	0.916030534351145	-3.038167938931298	-1.856071964017991	1.148425787106447	-0.5307346326836582	0.7294354519047809	0.2024251585273361	0.6502453947401424	0.06425654300448666
114089.8132324219	-6.543478260869565	2.33695652173913	2.934782608695652	0.9465648854961831	1.083969465648855	-3.114503816793893	-1.851574212893553	1.125937031484258	-0.5232383808095952	0.7300748801496991	0.20472201234659	0.6493091681892691	0.05896754311080511
114109.3444824219	-6.58695652173913	2.347826086956522	2.923913043478261	1.038167938931298	0.7786259541984733	-3.083969465648855	-1.856071964017991	1.136431784107946	-0.5172413793103449	0.7308081497531066	0.2073741147234566	0.6480558848263163	0.05421249799708489
114128.8757324219	-6.608695652173913	2.41304347826087	2.945652173913044	1.221374045801527	0.5648854961832061	-3.374045801526718	-1.857571214392804	1.134932533733133	-0.527736131934033	0.7313665888028078	0.2107673213453389	0.6466622429513041	0.05007986199105971
114148.4069824219	-6.576086956521739	2.41304347826087	2.956521739130435	1.236641221374046	0.8702290076335878	-3.068702290076336	-1.847076461769115	1.143928035982009	-0.5187406296851574	0.7324923879082766	0.214474838175784	0.6444551207208534	0.04618487655685531
114167.9382324219	-6.576086956521739	2.347826086956522	2.967391304347826	0.9618320610687022	0.9770992366412213	-3.206106870229008	-1.857571214392804	1.133433283358321	-0.5187406296851574	0.7335929224305542	0.2167891703734517	0.6427689770994542	0.04113297761056115
114187.4694824219	-6.576086956521739	2.347826086956522	2.956521739130435	1.007633587786259	1.038167938931298	-3.145038167938931	-1.848575712143928	1.136431784107946	-0.52023988005997	0.7344543375718415	0.2195104480764904	0.6411392436745108	0.03650286875907277
114207.0007324219	-6.597826086956522	2.41304347826087	2.945652173913044	1.083969465648855	0.7175572519083969	-3.557251908396947	-1.845577211394303	1.139430284857571	-0.5262368815592203	0.7348776998176759	0.2229010516701341	0.6396886895551772	0.03268436828531478
114226.5319824219	-6.576086956521739	2.391304347826087	2.967391304347826	0.9770992366412213	0.732824427480916	-3.358778625954198	-1.848575712143928	1.157421289355322	-0.5082458770614693	0.7362657170738526	0.226196995445524	0.6371152421164477	0.02884235385753671
114246.0632324219	-6.543478260869565	2.347826086956522	2.967391304347826	0.8244274809160305	0.9312977099236641	-3.16030534351145	-1.842578710644678	1.134932533733133	-0.5217391304347826	0.7370269207616583	0.2287366631523531	0.6355190598915381	0.02421531575451236
114265.5944824219	-6.58695652173913	2.33695652173913	2.945652173913044	1.099236641221374	0.6259541984732824	-3.16030534351145	-1.845577211394303	1.133433283358321	-0.527736131934033	0.737298593933073	0.2310829690300551	0.6345131794413644	0.01960790462490098
114285.1257324219	-6.576086956521739	2.391304347826087	2.978260869565217	0.9312977099236641	1.099236641221374	-3.694656488549618	-1.83808095952024	1.145427286356822	-0.5172413793103449	0.7382705205948885	0.2343004779216264	0.6323048414980927	0.01582756722687971
114304.6569824219	-6.576086956521739	2.41304347826087	2.967391304347826	0.9007633587786259	1.083969465648855	-3.49618320610687	-1.851574212893553	1.139430284857571	-0.52023988005997	0.7388014894254067	0.2373014479858464	0.6306457575632229	0.0120958866615844
114324.1882324219	-6.543478260869565	2.347826086956522	2.956521739130435	1.175572519083969	0.916030534351145	-2.931297709923664	-1.851574212893553	1.131934032983508	-0.5307346326836582	0.7391749224767239	0.2397162623504771	0.6293628652025056	0.007676682248141407
114343.7194824219	-6.565217391304348	2.326086956521739	2.945652173913044	1.190839694656489	0.9007633587786259	-3.099236641221374	-1.854572713643178	1.136431784107946	-0.527736131934033	0.7395788495207774	0.2419459572686316	0.6280722070059061	0.003252981650607826
114363.2507324219	-6.597826086956522	2.358695652173913	2.978260869565217	0.9007633587786259	0.5496183206106871	-3.32824427480916	-1.859070464767616	1.139430284857571	-0.5232383808095952	0.7403433665141971	0.2444057266495773	0.6262242656410824	-0.000842354797272694
114382.7819824219	-6.565217391304348	2.41304347826087	2.967391304347826	0.9312977099236641	0.6717557251908397	-3.786259541984733	-1.850074962518741	1.146926536731634	-0.5187406296851574	0.7410976121030759	0.2475852566485686	0.6240665787677507	-0.00409576494641768
